date,ew_ret_mean,ew_ret_median,ret_xs_std,n_with_ret,total_volume,ew_cum_index,ew_ret_mean_lag1
2023-05-16,0.0005097990827694167,0.0004973541456661,0.017519462519865935,12,646481100.0,1.2697194170669102,0.033093617051727774
2023-05-17,0.026317798614089408,0.0260746690785749,0.017816467880424746,12,661071200.0,1.3031356369816762,0.0005097990827694167
2023-05-18,0.03324018350723152,0.0323228097440676,0.009290358380114008,12,990783500.0,1.3464521046897602,0.026317798614089408
2023-05-19,-0.0047903706603399,-0.0065287997416631,0.012680740873368223,12,672909700.0,1.3400021000319013,0.03324018350723152
2023-05-22,-0.0006214237761573417,-0.00431494464613585,0.013909939223163487,12,564619000.0,1.3391693908668407,-0.0047903706603399
2023-05-23,-0.0111325597711096,-0.01509836712075425,0.011701232867996937,12,555540200.0,1.3242610075793753,-0.0006214237761573417
2023-05-24,-0.009433781226822166,-0.011622818958525051,0.008803178280699696,12,907261200.0,1.3117682189466604,-0.0111325597711096
2023-05-25,0.07374150227618256,0.0679117386618435,0.07025988027219353,12,1952776300.0,1.4084999780499394,-0.009433781226822166
2023-05-26,0.07592443332504689,0.0569494707775103,0.08173298997009114,12,1167138900.0,1.515439540721722,0.07374150227618256
2023-05-30,0.0005109758505902496,-0.00787809855230555,0.025690520944307328,12,1338065100.0,1.5162138937300607,0.07592443332504689
2023-05-31,-0.02671294295572597,-0.02859286341347885,0.03325914179336872,12,1463156100.0,1.4757113584781703,0.0005109758505902496
2023-06-01,0.012889608012231124,0.011068561407667599,0.020462276237915685,12,923935300.0,1.494732699428151,-0.02671294295572597
2023-06-02,-0.0006489595753562915,-0.00164823670105055,0.012080664177726665,12,706068000.0,1.4937626783302589,0.012889608012231124
2023-06-05,-0.014567329830743181,-0.01047065422645105,0.014701121771524394,12,585754900.0,1.4720025447061678,-0.0006489595753562915
2023-06-06,0.011574767492665934,0.00866092347783425,0.02126564131148043,12,612983200.0,1.489040631909754,-0.014567329830743181
2023-06-07,-0.0062402176358102,0.00044654343229749986,0.01809078513685962,12,741036700.0,1.4797486942980729,0.011574767492665934
2023-06-08,0.010392027996996208,0.01200639809781,0.014580153655706472,12,608352200.0,1.495126284157737,-0.0062402176358102
2023-06-09,0.003864124321711708,0.001103226990187,0.016586231758400558,12,636318300.0,1.5009036379963814,0.010392027996996208
2023-06-12,0.03388714334770907,0.0324335333680967,0.013723438668154408,12,669203000.0,1.5517649747282627,0.003864124321711708
2023-06-13,0.007786328110457341,0.0095523471104412,0.018500718477039296,12,907965300.0,1.5638475259718125,0.03388714334770907
2023-06-14,0.015303498772746558,0.006444672484878049,0.020595979394369822,12,1018367000.0,1.5877798646662848,0.007786328110457341
2023-06-15,-0.00859638040792275,-0.00775474636170875,0.008940189936432308,12,825113200.0,1.5741307049455733,0.015303498772746558
2023-06-16,-0.011691866492619782,-0.01405826390232635,0.012217826253539616,12,1029661100.0,1.5557261789014163,-0.00859638040792275
2023-06-20,-0.00578348133398487,-0.0038478668501670497,0.015187982782717822,12,660638500.0,1.5467286655849484,-0.011691866492619782
2023-06-21,-0.026752715458238024,-0.01823109213631985,0.016291523338005136,12,782119500.0,1.505349473703454,-0.00578348133398487
2023-06-22,0.0070500745507404835,0.00618396632419365,0.01182052881539946,12,608280700.0,1.5159622997179814,-0.026752715458238024
2023-06-23,-0.016862074977921485,-0.0197404137018692,0.010063564764045317,12,592908300.0,1.4904000297564346,0.0070500745507404835
2023-06-26,0.0012343939958964587,0.0029857733385394002,0.019662908305228016,12,787297700.0,1.49223977060465,-0.016862074977921485
2023-06-27,0.03329329110902863,0.031598745804482145,0.010659845313014794,12,649834700.0,1.5419213436918608,0.0012343939958964587
2023-06-28,-0.008762973025172609,-0.0096673100913682,0.007782851274622082,12,775333600.0,1.528409528550151,0.03329329110902863
2023-06-29,-0.005339723171436242,-0.0019671596367384,0.016599974883904602,12,598389300.0,1.5202482447751078,-0.008762973025172609
2023-06-30,0.010215233263029791,0.00696764001145795,0.014267924279422181,12,689250800.0,1.5357779352131973,-0.005339723171436242
2023-07-03,0.011343768584512116,0.01145236889233775,0.007707333953328999,12,291490900.0,1.5531994447074557,0.010215233263029791
2023-07-05,-0.023644090233402634,-0.02473075906502075,0.009212576063951018,12,482641100.0,1.5164754568863217,0.011343768584512116
2023-07-06,-0.013709312528817734,-0.0145893072233349,0.005058986987512914,12,475256200.0,1.4956856209055855,-0.023644090233402634
2023-07-07,-0.0010680171136987666,-0.0032034527110339,0.006888782596244576,12,492562600.0,1.4940882030657452,-0.013709312528817734
2023-07-10,0.015269469383369441,0.0172999360942338,0.013901673591172867,12,532435500.0,1.5169021371385112,-0.0010680171136987666
2023-07-11,0.0008586411693739167,0.00139362397446625,0.017088813356746453,12,471755500.0,1.5182046117633694,0.015269469383369441
2023-07-12,0.017297578148557983,0.014914812102896299,0.010427963361629437,12,669988100.0,1.5444658746808475,0.0008586411693739167
2023-07-13,0.022481522826326417,0.02306815941407265,0.015834694613679163,12,647790500.0,1.5791878194969673,0.017297578148557983
2023-07-14,-0.0063213878198187,-0.0031188279615971,0.009869098565378239,12,973552400.0,1.5692051608495932,0.022481522826326417
2023-07-17,0.01899995520403715,0.019931740162943398,0.012632279825258259,12,699090900.0,1.5990199886116794,-0.0063213878198187
2023-07-18,-0.0010232490031566001,-0.0038760130161309,0.011475628777516072,12,738217400.0,1.597383793002305,0.01899995520403715
2023-07-19,-0.011677024567396341,-0.0055301579393441,0.0177299953163931,12,606860900.0,1.5787311032078561,-0.0010232490031566001
2023-07-20,-0.03710439294051542,-0.03756818350908205,0.016000234852320043,12,769091500.0,1.5201532440070185,-0.011677024567396341
2023-07-21,0.010708279882905174,0.0140080376413759,0.015647793281453836,12,1323845400.0,1.536431470408752,-0.03710439294051542
2023-07-24,0.0022632420823231417,0.0013438822457557,0.010957917936528106,12,522746100.0,1.539908786769187,0.010708279882905174
